works_reference,author_name,title,want_to_read,currently_reading,already_read,rating_average,rating_count,rating_1,rating_2,rating_3,rating_4,rating_5,subjects,description_text,NPS,NPS_rank
/works/OL1838382W,Judy Blume,Tales of a Fourth Grade Nothing,303,15,23,4.083333333333333,24,1,2,5,2,14,"['turtles' 'Humorous stories' 'Brothers' 'Juvenile fiction' 'Family life'
 'Fiction' 'Family' 'Brothers and sisters' 'Families' 'Humorous fiction'
 'Fudge (fictitious character), fiction' 'Brothers and sisters, fiction'
 ""Children's fiction"" 'Family life, fiction']","Tales of a Fourth Grade Nothing is a children's novel written by American author Judy Blume and published in 1972. It is the first in the Fudge series. The story focuses on a nine-year-old boy named Peter Warren Hatcher and his relationship with his two-and-a-half-year-old brother, Farley Drexel ""Fudge"" Hatcher. 


----------
Also contained in:
[Tales of a Fourth Grade Nothing / Superfudge](https://openlibrary.org/works/OL24313213W)",0.25,369.0
/works/OL81598W,Stephen King,Dreamcatcher,167,9,46,3.571428571428572,28,2,2,9,8,7,"['male friendship' 'life on other planets' 'telepathy' 'Down Syndrome'
 'psychological fiction' 'extraterrestrial beings' 'hunting' 'friendship'
 'Fiction' 'Human-alien encounters' 'Fear' 'Fantasy Fiction'
 'Roman fantastique' 'Audiobooks' 'hunting stories' 'camping'
 'Fiction, horror' 'Maine, fiction' 'American literature' 'LITERATURE'
 'NOVEL' 'Horror fiction' 'Science/Fantasy Fiction' 'Fiction, suspense'
 'Spanish fiction' 'Literatura estadounidense' 'Novela'
 'Rencontres avec les extraterrestres' 'Romans, nouvelles'
 'Seres extraterrestres']","Dreamcatcher is a 2001 science fiction horror novel by American writer Stephen King, featuring elements of body horror, suspense and alien invasion.",-0.21428571428571427,933.5
/works/OL7924210W,Robert Jordan,The Eye of the World,364,32,144,3.893617021276596,94,7,4,13,38,32,"['Fantasy fiction' ""Rand al'Thor (Fictitious character)"" 'Fiction'
 'Reader recommended, 2001-02' 'Fantasy .' 'American Fantasy'
 ""al'Thor Rand (Fictitious character)"" 'Good and evil' 'Monsters'
 ""Rand al'thor (fictitious character), fiction"" 'Fiction, fantasy, epic'
 'Science fiction' ""Children's fiction"" 'Fiction, fantasy, general'
 'Comics & graphic novels, fantasy' 'Comic books, strips'
 'nyt:hardcover-graphic-books=2013-02-17' 'New York Times bestseller'
 'Fantasy' ""Children's stories""]",,0.0851063829787234,637.0
/works/OL15493120W,Ally Condie,"Matched (Matched Trilogy, Book 1)",155,18,37,3.583333333333333,24,4,3,3,3,11,"['Young adult fiction' 'Fantasy' 'Juvenile fiction' 'Mate selection'
 'Fiction' 'Self-realization' 'Triangles (Interpersonal relations)'
 'Marriage' 'Dystopias' 'Resistance to Government' 'Reading Level-Grade 7'
 'Reading Level-Grade 9' 'Reading Level-Grade 8' 'Reading Level-Grade 11'
 'Reading Level-Grade 10' 'Reading Level-Grade 12' ""Children's fiction""
 'Interpersonal relations, fiction' 'Marriage, fiction' 'Fantasy fiction'
 'Social control' 'Interpersonal relations' 'nyt:chapter-books=2010-12-19'
 'New York Times bestseller' 'Young women' 'Adventure and adventurers'
 'Families' 'Love' 'YOUNG ADULT FICTION / Dystopian'
 'YOUNG ADULT FICTION / Politics & Government'
 'YOUNG ADULT FICTION / Romance']",,0.041666666666666664,712.5
/works/OL17116358W,Paula Hawkins,The Girl On the Train,147,8,61,3.5384615384615383,52,0,7,17,21,7,"['Commuters' 'Strangers' 'Railroad travel' 'Fiction' 'Witnesses'
 'Murder victims' 'Alcoholics' 'Psychological fiction' 'Travel'
 'Railroads' 'Suspense fiction' 'Mystery fiction'
 'nyt:hardcover-fiction=2015-02-01' 'New York Times bestseller'
 'New York Times reviewed' 'Fiction, psychological'
 'Fiction, thrillers, suspense' 'London (england), fiction']","Rachel takes the same commuter train every morning. Every day she rattles down the track, flashes past a stretch of cozy suburban homes, and stops at the signal that allows her to daily watch the same couple breakfasting on their deck. She’s even started to feel like she knows them. “Jess and Jason,” she calls them. Their life—as she sees it—is perfect. Not unlike the life she recently lost.

And then she sees something shocking. It’s only a minute until the train moves on, but it’s enough. Now everything’s changed. Unable to keep it to herself, Rachel offers what she knows to the police, and becomes inextricably entwined in what happens next, as well as in the lives of everyone involved. Has she done more harm than good?

A compulsively readable, emotionally immersive, Hitchcockian thriller that draws comparisons to Gone Girl, The Silent Wife, or Before I Go to Sleep, this is an electrifying debut embraced by readers across markets and categories (Goodreads).",-0.3269230769230769,971.0
/works/OL40939W,Gary Goldschneider,The Secret Language of Birthdays,796,42,19,4.095238095238095,21,3,1,1,2,14,"['Miscellanea' 'Birthdays' 'Astrology and psychology' 'Personality'
 'Persoonlijkheid' 'Astrologie' 'Astrology']",,0.42857142857142855,164.5
/works/OL471932W,Agatha Christie,The Murder of Roger Ackroyd,326,30,82,4.25,40,1,2,4,12,21,"['detective fiction' 'mystery' 'murder' 'investigation' 'victim'
 'Private investigators' 'Detective and mystery stories' 'Fiction'
 'Mystery & Detective fiction' 'historical fiction' 'crime fiction'
 'Unreliable Narrator' 'Belgians' 'Investigadores privados'
 'Novela policíaca' 'Ficción' 'Fiction, mystery & detective, traditional'
 'Poirot, hercule (fictitious character), fiction' 'England, fiction'
 'Private investigators, fiction' 'Fiction, mystery & detective, general'
 'Hercule Poirot (Fictitious character)' 'Large type books'
 'Comic books, strips' 'Graphic novels'
 'Detective and mystery comic books, strips' 'Meurtre' 'Romans, nouvelles'
 'Enquêtes' 'Détectives' 'Poirot, Hercule (Personaje literaria)' 'Novela'
 'Detectives privados' 'Asesinato' 'Spanish fiction' 'Roman espagnol'
 'English literature' 'Private investigators -- England -- Fiction'
 'Detective and mystery stories, English' 'Belgians -- England -- Fiction'
 'Poirot, Hercule (Fictitious character) -- Fiction' 'Fiction, general'
 'Roman policier']",,0.35,259.5
/works/OL17825802W,Phil Knight,Shoe Dog,374,30,43,4.611111111111111,36,0,0,2,10,24,"['Businesspeople, juvenile literature' 'Business, juvenile literature'
 'Business, biography' 'nyt:sports=2017-11-12' 'New York Times bestseller'
 'nyt:paperback-nonfiction=2018-05-20' 'Sporting goods industry'
 'Nike (Firm)' 'Businesspeople' 'Biography' 'History'
 'Businesspeople, biography' 'Business enterprises, history'
 'nyt:business-books=2016-05-08' 'memoir' 'nike' 'Business'
 'Sporting goods' 'BIOGRAPHY & AUTOBIOGRAPHY' 'Personal Memoirs'
 'SPORTS & RECREATION' 'Running & Jogging' 'Unternehmer'
 'Sportartikelindustrie' 'Nike Inc'
 'Umschulungswerkstätten für Siedler und Auswanderer']","""In this candid and riveting memoir, for the first time ever, Nike founder and CEO Phil Knight shares the inside story of the company's early days as an intrepid start-up and its evolution into one of the world's most iconic, game-changing, and profitable brands. In 1962, fresh out of business school, Phil Knight borrowed $50 from his father and created a company with a simple mission: import high-quality, low-cost athletic shoes from Japan. Selling the shoes from the trunk of his lime green Plymouth Valiant, Knight grossed $8,000 his first year. Today, Nike's annual sales top $30 billion. In an age of startups, Nike is the ne plus ultra of all startups, and the swoosh has become a revolutionary, globe-spanning icon, one of the most ubiquitous and recognizable symbols in the world today. But Knight, the man behind the swoosh, has always remained a mystery. Now, for the first time, in a memoir that is candid, humble, gutsy, and wry, he tells his story, beginning with his crossroads moment. At 24, after backpacking around the world, he decided to take the unconventional path, to start his own business--a business that would be dynamic, different. Knight details the many risks and daunting setbacks that stood between him and his dream--along with his early triumphs. Above all, he recalls the formative relationships with his first partners and employees, a ragtag group of misfits and seekers who became a tight-knit band of brothers. Together, harnessing the transcendent power of a shared mission, and a deep belief in the spirit of sport, they built a brand that changed everything""--",0.6111111111111112,53.0
/works/OL45793W,Roald Dahl,Charlie and the Great Glass Elevator,196,12,68,3.216216216216216,37,5,6,8,12,6,"['Charlie Bucket (Fictitious character)' 'Juvenile fiction'
 ""Children's fiction"" 'Outer space, fiction' 'Science fiction'
 'Humorous stories' 'Outer space' 'Fiction'
 'Eccentrics and eccentricities' 'Chocolate industry' 'Candy industry'
 'Manned space flight' 'Fantasies' 'Rymdfärder' 'Skönlitteratur'
 'Humorous fiction' 'Elevators' 'Space flight' 'Space stations'
 'Extraterrestrial beings' 'Adventure stories' ""Children's stories""
 'Boys, fiction']",,-0.35135135135135137,977.0
/works/OL2271589W,Michael Ende,Die unendliche Geschichte,166,8,49,4.294117647058823,34,0,2,3,12,17,"['Imaginary Voyages' 'Bien y mal' 'Adventure and adventurers'
 'Juvenile fiction' 'Cuentos de aventuras' 'Voyages, imaginary' 'Fantasy'
 'Spanish language materials' 'Ficción juvenil' 'Novela fantástica'
 'Fiction' 'Viajes imaginarios' 'Good and evil'
 'Children’s Middle Grade Action & Adventure Books' 'creatures' 'wolves'
 'oracles' 'turtles' 'Courage' 'Fantastic fiction' 'Imagination' 'Wishes'
 'Fantasy fiction' ""German children's stories"" ""Children's fiction""
 'Magic, fiction' 'German fiction']","Ein geheimnisvolles Buch schlägt Bastian in seinen Bann: Die unendliche Geschichte. Begeistert nimmt er teil an den wilden Abenteuern ihres Helden Atréju und an dessen gefährlichen Auftrag: Das Traumreich Phantásien und seine Herrscherin, die Kindliche Kaiserin, zu retten. Mit der Zeit jedoch spürt Bastian, dass er mehr als nur ein unbeteiligter Zuschauer ist. Bis er sich unversehens selbst in Phantásien wiederfindet ...
Damit beginnt das Abenteuer seines Lebens: „Tu was du willst“ steht auf dem Symbol der uneingeschränkten Herrschaftsgewalt in Phantásien. Doch was der Satz bedeutet, merkt Bastian erst als es fast schon zu spät ist. Denn seine wahre Aufgabe ist es nicht, Phantásien zu beherrschen, sondern wieder herauszufinden. Wie aber verläßt man ein Reich, das keine Grenzen hat? Mit seinem unsterblichen Meisterwerk schrieb sich Michael Ende in die Herzen junger und junggebliebener Leser auf der ganzen Welt. Ein Märchenroman für Kinder und Erwachsene, dessen Faszination und beispielloser Erfolg bis heute ungebrochen sind.
([source][1])


  [1]: http://www.michaelende.de/buch/die-unendliche-geschichte",0.35294117647058826,254.0
/works/OL15946464W,Rick Riordan,The Throne of Fire,153,8,49,4.666666666666667,24,0,0,2,4,18,"['Voyages and travels' 'Magic' 'Brothers and sisters'
 'Adventure and adventurers' 'Large type books' 'Egyptian Mythology'
 'Fiction' 'New York Times bestseller' 'Juvenile fiction' 'Fantasy'
 'Siblings' 'nyt:chapter_books=2011-08-06' 'Quests (Expeditions)'
 'Ra (Egyptian deity)' 'Egyptian Eschatology' 'Action & Adventure' 'Other'
 'Science Fiction, Fantasy, Magic' 'Mythology' 'Secrets' 'Secrecy'
 'Fantasy & Magic' 'Legends, Myths, Fables' 'Magia'
 'Spanish language materials' 'Encubrimiento' 'Aventuras' 'Viajes'
 'Hermanos' 'Ficción juvenil' ""Children's fiction""
 'Adventure and adventurers, fiction' 'Voyages and travels, fiction'
 'Brothers and sisters, fiction' 'Magic, fiction' 'Fantasy fiction'
 'Carter Kane (Fictitious character)' 'Comic books, strips'
 'Sadie Kane (Fictitious character)' ""Children's stories, American""
 'Mythologie égyptienne' 'Romans, nouvelles, etc. pour la jeunesse'
 'Frères et sœurs' 'Voyages' 'Quête' 'Eschatologie égyptienne'
 'Histoires pour enfants américaines' 'Romans, nouvelles'
 'Livres en gros caractères' 'Large print books' 'Egyptian' 'mythology'
 'fantasy' 'rick riordan' 'egyptian magicians' 'Abenturak' '-Eleberriak'
 '-Haur eta gazteentzako liburuak' '-Novelas'
 '-Libros infantiles y juveniles' 'Egiptoko mitologia' 'Mitología egipcia'
 'Senideak' 'Egyptian mythology']",,0.6666666666666666,33.0
/works/OL6216050W,Ted Chiang,Stories of Your Life and Others,101,4,73,4.419354838709677,62,0,1,6,21,34,"['American Science fiction' 'Fiction, science fiction, short stories'
 'nyt:trade-fiction-paperback=2016-12-04' 'New York Times bestseller'
 'Life change events' 'Fiction' 'Change (Psychology)' 'Automation'
 'Human-alien encounters' 'Adaptability (Psychology)'
 'FICTION / Science Fiction / General'
 'FICTION / Short Stories (single author)' 'Short stories'
 'Science fiction']","Ted Chiang's first published story, ""Tower of Babylon,"" won the Nebula Award in 1990. Subsequent stories have won the Asimov's SF Magazine reader poll, a second Nebula Award, the Theodore Sturgeon Memorial Award, and the Sidewise Award for alternate history. He won the John W. Campbell Award for Best New Writer in 1992. Story for story, he is the most honored young writer in modern SF.

Now, collected here for the first time are all seven of this extraordinary writer's stories so far--plus an eighth story written especially for this volume.

What if men built a tower from Earth to Heaven--and broke through to Heaven's other side? What if we discovered that the fundamentals of mathematics were arbitrary and inconsistent? What if there were a science of naming things that calls life into being from inanimate matter? What if exposure to an alien language forever changed our perception of time? What if all the beliefs of fundamentalist Christianity were literally true, and the sight of sinners being swallowed into fiery pits were a routine event on city streets? These are the kinds of outrageous questions posed by the stories of Ted Chiang. Stories of your life . . . and others.",0.43548387096774194,159.0
/works/OL2163638W,Douglas Adams,Mostly Harmless,52,1,96,4.049180327868853,61,0,1,20,15,25,"['Ford Prefect (Fictitious character)'
 'Arthur Dent (Fictitious character)' 'Interplanetary voyages' 'Fiction'
 'English literature' 'New York Times reviewed' 'Humorous stories'
 'Fantasy' 'Science fiction' 'Fantastic fiction'
 'Fiction, science fiction, general'
 'Prefect, ford (fictitious character), fiction'
 'Dent, arthur (fictitious character), fiction'
 'Fiction, humorous, general' 'Large type books' 'Voyages, imaginary']","In the fifth volume of the Hitchhiker series, Random, the daughter of Arthur Dent, leaves her remote home planet on the edge of the universe to set out a cross-galactic odyssey in search of her ancestors' native planet.",0.06557377049180328,665.0
/works/OL81617W,Stephen King,Gerald's Game,306,19,49,3.76,25,2,2,5,7,9,"['Horror tales' 'Fiction' 'Horror' 'Horror fiction' 'American fiction'
 'married people' 'sexual behavior' 'women' 'fear'
 'Adult child sexual abuse victims' 'incest' 'Sadomasochism' 'terror'
 'Translations into German' 'Large type books' 'Fiction, horror'
 'New York Times reviewed' 'Married people' 'Sexual behavior' 'Women'
 'Fear' 'Mental illness' 'FICTION / Horror' 'FICTION / Literary'
 'Castle Rock (Me. : Imaginary place)' 'Sexualité dans le mariage'
 'Romans, nouvelles' 'Peur' 'Castle Rock (Maine : Imaginary place)'
 'Burlingame, jessie (fictitious character), fiction' 'Maine, fiction']","Gerald and Jessie Burlingame have gone to their summer home on a warm weekday in October for a romantic interlude. After being handcuffed to her bedposts, Jessie tires of her husband's games, but when Gerald refuses to stop she lashes out at him with deadly consequences. Still handcuffed, she is trapped and alone. Painful memories from her childhood bedevil her. Her only company is a hungry stray dog and the sundry voices that populate her mind. As night comes, she is unsure whether it is her imagination or if she has another companion: someone watching her from the corner of her dark bedroom.

([source][1])


  [1]: https://www.stephenking.com/library/novel/gerald_s_game.html",0.0,774.5
/works/OL17603394W,Jeff Kinney,Double Down,734,50,79,4.432098765432099,81,5,1,5,13,57,"['Motion pictures' 'Humorous Stories' 'JUVENILE FICTION'
 'JUVENILE FICTION / Humorous Stories' 'Comics & Graphic Novels'
 'Video games' 'Family life' 'Fiction' 'Comics & Graphic Novels - General'
 'JUVENILE FICTION / Social Themes / Friendship' 'Families' 'Diaries'
 'Halloween' ""Children's Books/Ages 9-12 Fiction"" 'General'
 'JUVENILE FICTION / Comics & Graphic Novels / General'
 'Production and direction' 'Cloth or Hardcover' ""Children's fiction""
 'Halloween, fiction' 'Games, fiction' 'Family, fiction'
 'Diaries, fiction' 'Motion pictures, fiction' 'Schools' 'Friendship'
 ""Children's stories"" 'Diary Fiction' 'Drama' 'Middle school'
 'Diary Of A Wimpy Kid Book 11 Double Down' 'Family life, fiction'
 'Literature and fiction, juvenile' 'Comedy']",,0.5679012345679012,72.0
/works/OL73387W,Anne McCaffrey,Dragonflight,230,14,66,4.230769230769231,26,0,0,7,6,13,"['Pern (Imaginary place)' 'Science Fiction' 'Fantasy fiction'
 'Juvenile fiction' 'Fiction in English' 'Fiction' 'Fantasy'
 'Life on other planets' 'Space colonies' 'Dragons' 'Time travel'
 'American Science fiction' 'Civilization'
 'Pern (imaginary place), fiction' 'Fiction, fantasy, epic' 'Pern'
 'Reading Level-Grade 11' 'Reading Level-Grade 10'
 'Reading Level-Grade 12' 'Accessible book' 'Protected DAISY'
 'Comics & graphic novels, general' 'Science fiction']",,0.23076923076923078,403.0
/works/OL66513W,Jane Austen,Emma,414,24,62,3.875,32,2,1,6,13,10,"['Social life and customs' 'Mate selection' 'Fiction'
 'Fathers and daughters' 'open_syllabus_project' 'Historical Fiction'
 'Female friendship' 'Young women' 'Classic Literature'
 'Love stories, English' 'Reading Level-Grade 7' 'Reading Level-Grade 9'
 'Reading Level-Grade 8' 'Reading Level-Grade 11' 'Reading Level-Grade 10'
 'Reading Level-Grade 12' 'Manners and customs'
 'British and irish fiction (fictional works by one author)'
 'England, fiction' 'Woodhouse, emma (fictitious character), fiction'
 'Young women, fiction' 'Great britain, social life and customs, fiction'
 'Austen, jane, 1775-1817' 'Fathers and daughters, fiction'
 'Fiction, coming of age' 'Fiction, humorous' 'Friendship, fiction'
 'English literature' 'Fiction, romance, general' 'Large type books'
 'Emma Woodhouse (Fictitious character)' 'Romance fiction'
 'English fiction' 'Fiction, humorous, general' 'FICTION / Classics'
 'FICTION / Historical' 'FICTION / Literary' 'Love stories'
 'Humorous fiction'
 'English literature, history and criticism, 19th century' 'Friendship'
 'England' 'Courtship' 'Juvenile fiction' ""Children's stories""
 'English literature, outlines, syllabi, etc.' 'Man-woman relationships'
 'General' 'Humorous stories' 'England -- Fiction'
 'Young women -- Fiction' 'Fathers and daughters -- Fiction'
 'Bildungsromans' 'Mate selection -- Fiction'
 'Female friendship -- Fiction' 'Readers'
 'Literature and fiction (general)' 'Blind, books and reading']",,0.03125,735.5
/works/OL8698136W,Richard K. Morgan,Altered Carbon,93,2,57,3.928571428571429,42,0,1,11,20,10,"['Long Now Manual for Civilization' 'Science Fiction And Fantasy'
 'Fiction' 'Fiction - Science Fiction' 'Science Fiction - High Tech'
 'Fiction / Science Fiction / High Tech' 'Science Fiction'
 'Life on other planets' 'Conspiracy' 'Murder'
 'Fiction, science fiction, hard science fiction' 'Private investigators'
 'Soldiers of fortune' 'Rich people' 'Investigation' 'Interstellar travel'
 'Nanotechnology' 'Genetic engineering' 'Immortalism' 'FICTION' 'General']","It's the twenty-fifth century, and advances in technology have redefined life itself. A person's consciousness can now be stored in the brain and downloaded into a new body (or ""sleeve""), making death nothing more than a minor blip on a screen. Onetime U.N. Envoy Takeshi Kovacs has been killed before, but his last death was particularly painful. Resleeved into a body in Bay City (formerly San Francisco), Kovacs is thrown into the dark heart of a shady, far-reaching conspiracy that is vicious even by the standards of a society that treats existence as something that can be bought and sold. For Kovacs, the shell that blew a hole in his chest was only the beginning.",-0.047619047619047616,822.0
/works/OL258758W,William Shakespeare,The Merchant of Venice,160,9,48,3.875,32,1,2,6,14,9,"['Drama' 'Jews' 'Moneylenders' 'Shylock (Fictitious character)'
 'Juvenile drama' 'Plays' 'English literature' 'History and criticism'
 'History' 'Problems' 'exercises' 'Criticism and interpretation' 'Sources'
 'Bibliography' 'Promptbooks' 'English Young adult drama' 'Quartos'
 'Study and teaching' 'Outlines' 'syllabi' 'Fiction' 'Study guides'
 'Examinations' 'Jews in literature' 'English drama'
 'English drama (Comedy)' 'Drama in English Shakespeare' 'William - Texts'
 'English literature: Shakespeare criticism'
 'English literature: Shakespeare texts' 'Plays / Drama'
 'Literary Criticism' 'Shakespeare' 'For National Curriculum Key Stage 3'
 'Venice (Italy)' 'Juvenile literature' 'Concordances' 'Venecia (Italia)'
 'Prestamistas' 'Teatro' 'Judíos' 'Nonfiction'
 'British and irish drama (dramatic works by one author)'
 'Shakespeare, william, 1564-1616, merchant of venice'
 'Shakespeare, william, 1564-1616, juvenile literature'
 'Shakespeare, william, 1564-1616, adaptations'
 'Merchant of Venice (Shakespeare, William)' 'Education'
 'English literature, study and teaching'
 'Shakespeare, william, 1564-1616, criticism and interpretation'
 'Drama (dramatic works by one author)'
 'English literature, outlines, syllabi, etc.'
 'Shakespeare, william, 1564-1616, outlines, syllabi, etc.'
 'Outlines, syllabi' 'Problems, exercises' 'Dramatic production'
 'Stage history' 'Comedies' 'Humorous plays'
 'Study and teaching (Secondary)' 'Secondary Education'
 'Shakespeare, William, 1564-1616' 'Criticism' 'Jewish merchants'
 'Readers for new literates'
 'Shakespeare, william, 1564-1616, study and teaching'
 'Mathematics, study and teaching'
 'Shakespeare, william, 1564-1616, criticism, textual'
 'English literature, history and criticism, early modern, 1500-1700'
 'Theater' 'Production and direction' 'Stage management' 'Théâtre'
 'Production et mise en scène' 'Régie (Théâtre)'
 'English drama, history and criticism' 'Merchants' 'In literature'
 'Comedy']",,0.0,774.5
/works/OL46390W,Isaac Asimov,The Foundation Trilogy (Foundation / Foundation and Empire / Second Foundation ),144,6,55,4.1395348837209305,43,1,1,9,12,20,"['American Science fiction' 'Fiction' 'Psychohistory'
 'Hari Seldon (Fictitious character)' 'Science fiction'
 'Life on other planets' 'Prophecies' 'Hari Seldon (Fictional character)'
 'Fiction, science fiction, general'
 'Trantorian empire (imaginary place), fiction'
 'Seldon, hari (fictitious character), fiction' 'Rollenspiel' 'Abenteuer'
 'Science-Fiction-Literatur' 'Weltraum' 'Fantastisches Rollenspiel'
 'Prophecy']",,0.20930232558139536,430.5
/works/OL5734646W,John Scalzi,The Last Colony,18,0,52,3.731707317073171,41,0,3,13,17,8,"['Space warfare' 'Life on other planets' 'Fiction' 'Science fiction'
 'Space colonies' 'Fiction, science fiction, military']",,-0.1951219512195122,925.0
/works/OL81612W,Stephen King,The Girl Who Loved Tom Gordon,164,10,42,3.863636363636364,22,1,0,6,9,6,"['Little House on the Prairie' 'psychological fiction' 'adventure stories'
 'suspense' 'thrillers' 'Adventure fiction' 'audiobooks'
 'Open Library Staff Picks' 'Boston Red Sox' 'Pitchers (Baseball)'
 'Fiction' 'Children of divorced parents' 'Mountain life'
 'Large type books' 'Fiction, horror' 'New england, fiction'
 'Fiction, suspense' 'American literature' 'Fiction, thrillers, suspense'
 'wilderness survival' ""children's stories"" 'horror fiction'
 'Picture books for children' 'Pictorial works Juvenile fiction'
 'juvenile audience' 'adventure and adventurers' 'mountain life'
 'Juvenile fiction' 'Pictorial works' 'Toy and movable books' 'Specimens'
 'Lost children' 'Divorce' 'Baseball players' 'Horror stories']",,-0.045454545454545456,819.5
/works/OL76836W,Dan Brown,Digital Fortress,155,13,50,3.48,25,1,2,10,8,4,"['techno-thriller' 'supercomputers' 'Se curite  informatique'
 'Intelligence officers' 'Cryptographers' 'Fiction' 'Computer security'
 'Romans, nouvelles' 'Officiers de renseignements' 'Cryptographes'
 'Litterature americaine' 'Roman americain' 'Securite informatique'
 'Roman suspens' 'thrillers' 'suspense fiction'
 'United States. National Security Agency' 'United States' 'Gsafd'
 'Computer security in fiction' 'Code and cipher stories'
 'Ameriška književnost' 'Kriminal' 'Cryptographers in fiction' 'Umori'
 'Open Library Staff Picks' 'Varnostne kode'
 'Intelligence officers in fiction' 'United States. in fiction'
 'Chang pian xiao shuo' 'Polish language materials' 'Fiction, thrillers'
 'Fiction, technological' 'Fiction, espionage'
 'Fiction, thrillers, general' 'Large type books' 'Littérature américaine'
 'Roman américain' 'Fiction, thrillers, espionage'
 'Fiction, thrillers, technological' 'Chang pian xiao shuo .']",,-0.36,978.0
/works/OL13852411W,N. G. Sibiya,Bengithi lizokuna,185,18,19,3.8484848484848486,33,7,2,0,4,20,['Zinyobulawayo'],This book teach us how important we have to respect our parents. It also show us how important is it to do the right diccesion that won't affect other people that are close to our lives.,0.3333333333333333,275.5
/works/OL134601W,Larry McMurtry,Lonesome Dove,261,18,49,4.358974358974359,39,0,0,6,13,20,"['fiction' 'western cattle drives' 'cowboys' 'Man-woman relationships'
 'Western Fiction' 'historical fiction' 'Historical - General'
 'Fiction / General' 'Fiction - Historical' 'Texas Rangers'
 'Cattle drives' 'Western stories' 'Roman américain'
 'Cattle drives -- Fiction' 'Translations into Russian'
 'Adventure stories' 'Translations from English' 'Fiction, westerns'
 'West (u.s.), fiction' 'Call, woodrow (fictitious character), fiction'
 'Mccrae, augustus (fictitious character), fiction'
 'Fiction, romance, western' 'Fiction' 'Cowboys']",,0.358974358974359,248.0
/works/OL941669W,Cornelia Funke,Tintenherz,91,6,31,3.923076923076923,26,0,4,4,8,10,"['Fathers and daughters' 'Characters in literature' 'Magic' 'Storytelling'
 'Fantasy' 'Bookbinding' 'Fiction' 'Books and reading' 'Bookbinders'
 'Authorship' 'Characters and characteristics in literature'
 'Juvenile fiction' 'Kidnapping' 'Books and reading, fiction'
 'Magic, fiction' 'Authorship, fiction' 'Italy, fiction'
 ""Children's fiction"" 'Large type books' 'Fantasy fiction'
 'Novela juvenil' 'Narración de cuentos' 'Padres e hijas'
 'Literatura juvenil' 'German fiction' 'Translations into Vietnamese']","Wenn Bücher lebendig werden ... In einer stürmischen Nacht taucht ein unheimlicher Gast bei Meggie und ihrem Vater Mo auf. Er warnt Mo vor einem Mann namens Capricorn. Am nächsten Morgen reist Mo überstürzt mit Meggie zu ihrer Tante Elinor. Elinor verfügt über die kostbarste Bibliothek, die Meggie je gesehen hat. Hier versteckt Mo das Buch, um das sich alles dreht. Ein Buch, das Mo vor vielen Jahren zum letzten Mal gelesen hat und das jetzt in den Mittelpunkt eines unglaublichen, magischen und atemberaubenden Abenteuers rückt, eines Abenteuers, in dessen Verlauf Meggie nicht nur das Geheimnis um Zauberzunge und Capricorn löst, sondern auch selbst in große Gefahr gerät.",0.07692307692307693,648.0
/works/OL19719995W,Karen M. McManus,One of us is lying,556,27,23,4.21875,32,3,0,5,3,21,['Fiction' 'Murder' 'High schools'],"The Breakfast Club meets Pretty Little Liars, One of Us Is Lying is the story of what happens when five strangers walk into detention and only four walk out alive. Everyone is a suspect, and everyone has something to hide.  Pay close attention and you might solve this.On Thursday afternoon, five students at Bayview High walk into detention.  Bronwyn, the brain, is Yale-bound and never breaks a rule.   Addy, the beauty, is the picture-perfect homecoming princess.   Nate, the criminal, is already on probation for dealing.  Cooper, the athlete, is the all-star baseball pitcher.  And Simon, the outcast, is the creator of Bayview High's notorious gossip app.  Only, Simon never makes it out of that classroom alive. And according to investigators, his death wasn't an accident. He died on a Thursday. But that Friday, he'd planned to post juicy reveals about all four of his high-profile classmates. Now, all four of them are suspects in his murder. Are they guilty? Or are they the perfect patsies for a killer who's still on the loose?  They all have a motive. They all have something to hide. They all have a history with Simon. And one of them is definitely lying. I'm Katrina Hungerford",0.40625,189.5
/works/OL81630W,Stephen King,The Dead Zone,262,17,77,4.176470588235294,34,1,1,5,11,16,"['brain tumors' 'rifles' 'human shields' 'assassination' 'procrastination'
 'murder' 'Federal Bureau of Investigation' 'car bombs'
 'United States House of Representatives' 'mayors' 'wheel of fortune'
 'comas' 'high school teachers' 'precognition' 'brains' 'Clairvoyants'
 'thrillers' 'Supernatural' 'Movie or Television Tie-In' 'suspense'
 'horror fiction' 'science fiction' 'paranormal fiction' 'carnivals'
 'good and evil' 'American Horror tales' 'Open Library Staff Picks'
 'Fiction in English' 'Fiction' 'Translations into Russian' 'Psychics'
 'Horror' 'Horror tales' 'Fiction, horror' 'New england, fiction'
 'Smith, johnny (fictitious character), fiction' 'Large type books'
 'American literature' 'Coma' 'Patients' 'Psychic ability' 'Media Tie-In'
 'Médiums' 'Romans, nouvelles']",,0.2647058823529412,342.0
